date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:10	3046/3046	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:39%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/avatar.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/avatar.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:10	43201/43201	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:29%20GMT	http://foxythemes.net/preview/products/beagle/pages-profile.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-profile.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:11	3347/3347	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:27%20GMT	http://foxythemes.net/preview/products/beagle/pages-login.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-login.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:11	2808/2808	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:37%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/avatar2.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/avatar2.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:11	2645/2645	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:43%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/avatar3.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/avatar3.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:11	2790/2790	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:38%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/avatar4.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/avatar4.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:12	2933/2933	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:38%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/avatar5.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/avatar5.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:12	4928/4928	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:41%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/github.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/github.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:12	1198/1198	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:46%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/bitbucket.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/bitbucket.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:12	2484/2484	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:43%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/slack.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/slack.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:13	2524/2524	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:45%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/dribbble.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/dribbble.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:13	5277/5277	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:39%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/mail_chimp.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/mail_chimp.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:13	1453/1453	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202018%2023:16:46%20GMT	http://foxythemes.net/preview/products/beagle/assets/img/dropbox.png	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/assets/img/dropbox.png	(from http://foxythemes.net/preview/products/beagle/)
13:37:13	45741/45741	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:31%20GMT	http://foxythemes.net/preview/products/beagle/ui-alerts.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-alerts.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:14	65343/65343	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:32%20GMT	http://foxythemes.net/preview/products/beagle/ui-buttons.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-buttons.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:14	49116/49116	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:35%20GMT	http://foxythemes.net/preview/products/beagle/ui-panels.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-panels.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:14	59320/59320	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:32%20GMT	http://foxythemes.net/preview/products/beagle/ui-general.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-general.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:15	98188/98188	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:34%20GMT	http://foxythemes.net/preview/products/beagle/ui-modals.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-modals.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:16	36266/36266	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:35%20GMT	http://foxythemes.net/preview/products/beagle/ui-notifications.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-notifications.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:16	35006/35006	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:33%20GMT	http://foxythemes.net/preview/products/beagle/ui-grid.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-grid.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:16	301518/301518	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:34%20GMT	http://foxythemes.net/preview/products/beagle/ui-icons.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-icons.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:17	55067/55067	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:36%20GMT	http://foxythemes.net/preview/products/beagle/ui-tabs-accordions.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-tabs-accordions.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:17	35146/35146	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:35%20GMT	http://foxythemes.net/preview/products/beagle/ui-nestable-lists.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-nestable-lists.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:17	42879/42879	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:36%20GMT	http://foxythemes.net/preview/products/beagle/ui-typography.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/ui-typography.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:17	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Aug%202016%2000:37:43%20GMT	http://foxythemes.net/preview/products/beagle/charts.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/charts.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:18	43227/43227	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:15%20GMT	http://foxythemes.net/preview/products/beagle/charts-flot.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/charts-flot.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:18	38040/38040	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:16%20GMT	http://foxythemes.net/preview/products/beagle/charts-sparkline.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/charts-sparkline.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:18	35115/35115	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:15%20GMT	http://foxythemes.net/preview/products/beagle/charts-chartjs.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/charts-chartjs.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:18	34018/34018	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:16%20GMT	http://foxythemes.net/preview/products/beagle/charts-morris.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/charts-morris.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:19	89021/89021	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:17%20GMT	http://foxythemes.net/preview/products/beagle/form-elements.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-elements.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:19	46196/46196	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:19%20GMT	http://foxythemes.net/preview/products/beagle/form-validation.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-validation.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:19	37718/37718	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:18%20GMT	http://foxythemes.net/preview/products/beagle/form-multiselect.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-multiselect.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:20	41872/41872	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:19%20GMT	http://foxythemes.net/preview/products/beagle/form-wizard.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-wizard.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:20	35158/35158	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:17%20GMT	http://foxythemes.net/preview/products/beagle/form-masks.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-masks.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:20	31985/31985	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:19%20GMT	http://foxythemes.net/preview/products/beagle/form-wysiwyg.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-wysiwyg.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:20	31864/31864	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:18%20GMT	http://foxythemes.net/preview/products/beagle/form-upload.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/form-upload.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:21	60411/60411	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:31%20GMT	http://foxythemes.net/preview/products/beagle/tables-general.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/tables-general.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:21	89427/89427	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:30%20GMT	http://foxythemes.net/preview/products/beagle/tables-datatables.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/tables-datatables.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	48398/48398	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:30%20GMT	http://foxythemes.net/preview/products/beagle/tables-filters.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/tables-filters.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	30812/30812	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:25%20GMT	http://foxythemes.net/preview/products/beagle/pages-blank.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-blank.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	31265/31265	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:25%20GMT	http://foxythemes.net/preview/products/beagle/pages-blank-header.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-blank-header.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	3590/3590	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:28%20GMT	http://foxythemes.net/preview/products/beagle/pages-login2.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-login2.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	2137/2137	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:24%20GMT	http://foxythemes.net/preview/products/beagle/pages-404.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-404.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:22	4302/4302	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:29%20GMT	http://foxythemes.net/preview/products/beagle/pages-sign-up.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-sign-up.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:23	2799/2799	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:26%20GMT	http://foxythemes.net/preview/products/beagle/pages-forgot-password.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-forgot-password.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:23	56157/56157	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:28%20GMT	http://foxythemes.net/preview/products/beagle/pages-pricing-tables.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-pricing-tables.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:23	56419/56419	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:28%20GMT	http://foxythemes.net/preview/products/beagle/pages-pricing-tables2.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-pricing-tables2.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:24	36387/36387	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:29%20GMT	http://foxythemes.net/preview/products/beagle/pages-timeline.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-timeline.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:24	37096/37096	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:29%20GMT	http://foxythemes.net/preview/products/beagle/pages-timeline2.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-timeline2.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:25	36258/36258	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:27%20GMT	http://foxythemes.net/preview/products/beagle/pages-invoice.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-invoice.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:25	32723/32723	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:26%20GMT	http://foxythemes.net/preview/products/beagle/pages-calendar.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-calendar.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:25	42125/42125	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:26%20GMT	http://foxythemes.net/preview/products/beagle/pages-gallery.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-gallery.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:25	34660/34660	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:26%20GMT	http://foxythemes.net/preview/products/beagle/pages-code-editor.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-code-editor.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:25	42804/42804	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:25%20GMT	http://foxythemes.net/preview/products/beagle/pages-booking.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-booking.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:26	33864/33864	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:27%20GMT	http://foxythemes.net/preview/products/beagle/pages-loaders.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/pages-loaders.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:26	39939/39939	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:16%20GMT	http://foxythemes.net/preview/products/beagle/email-inbox.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/email-inbox.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:26	35585/35585	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:17%20GMT	http://foxythemes.net/preview/products/beagle/email-read.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/email-read.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:27	35082/35082	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:16%20GMT	http://foxythemes.net/preview/products/beagle/email-compose.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/email-compose.html	(from http://foxythemes.net/preview/products/beagle/)
13:37:27	32610/32610	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2023:16:22%20GMT	http://foxythemes.net/preview/products/beagle/layouts-primary-header.html	C:/Users/johnperry.carpio.LAZADA/Documents/Downloaded%20Sites/Boostrap%20Beagle%20Responsive%20Admin/foxythemes.net/preview/products/beagle/layouts-primary-header.html	(from http://foxythemes.net/preview/products/beagle/)
